day,day_start,baseline,threshold_value,start,end,duration_min,peak_pm,mean_pm
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 01:24:25-07:00,2020-11-25 01:26:25-07:00,2.0,35.07,35.07
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 01:40:25-07:00,2020-11-25 02:00:25-07:00,20.0,53.91,44.749
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 02:22:25-07:00,2020-11-25 02:26:25-07:00,4.0,25.02,24.4
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 06:42:25-07:00,2020-11-25 07:00:25-07:00,18.0,100.36,63.04666666666666
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 18:28:26-07:00,2020-11-25 18:38:26-07:00,10.0,36.98,29.278
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 19:00:26-07:00,2020-11-25 19:02:26-07:00,2.0,64.14,64.14
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 20:46:26-07:00,2020-11-25 21:04:26-07:00,18.0,80.33,42.301111111111105
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 21:08:26-07:00,2020-11-25 21:32:26-07:00,24.0,78.16,41.6575
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 21:50:26-07:00,2020-11-25 21:54:26-07:00,4.0,37.45,32.44
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 22:12:26-07:00,2020-11-25 22:14:26-07:00,2.0,47.03,47.03
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 22:18:26-07:00,2020-11-25 22:34:26-07:00,16.0,51.2,40.3525
2020-11-25,2020-11-25 00:00:00-07:00,15.779666666666666,23.6695,2020-11-25 22:36:26-07:00,2020-11-25 22:40:26-07:00,4.0,106.18,68.67
2020-11-26,2020-11-26 00:00:00-07:00,10.0,15.0,2020-11-26 01:18:26-07:00,2020-11-26 01:22:26-07:00,4.0,28.04,23.305
2020-11-26,2020-11-26 00:00:00-07:00,10.0,15.0,2020-11-26 17:08:26-07:00,2020-11-26 17:12:26-07:00,4.0,18.43,17.045
2020-11-27,2020-11-27 00:00:00-07:00,10.0,15.0,2020-11-27 17:48:27-07:00,2020-11-27 17:52:27-07:00,4.0,21.93,21.55
2020-11-27,2020-11-27 00:00:00-07:00,10.0,15.0,2020-11-27 19:20:27-07:00,2020-11-27 19:24:27-07:00,4.0,21.84,21.240000000000002
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 00:16:27-07:00,2020-11-28 00:24:27-07:00,8.0,93.6,39.29
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 05:08:27-07:00,2020-11-28 05:16:27-07:00,8.0,35.91,26.237499999999997
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 05:22:27-07:00,2020-11-28 05:24:27-07:00,2.0,18.68,18.68
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 18:26:27-07:00,2020-11-28 18:40:27-07:00,14.0,24.45,18.69142857142857
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 18:54:27-07:00,2020-11-28 19:00:27-07:00,6.0,17.05,16.593333333333334
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 19:46:27-07:00,2020-11-28 19:48:27-07:00,2.0,15.89,15.89
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 19:50:28-07:00,2020-11-28 19:52:28-07:00,2.0,16.46,16.46
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 19:54:27-07:00,2020-11-28 19:56:27-07:00,2.0,15.22,15.22
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 19:58:27-07:00,2020-11-28 20:04:27-07:00,6.0,16.47,15.819999999999999
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 20:24:27-07:00,2020-11-28 20:28:27-07:00,4.0,15.14,15.129999999999999
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 20:30:27-07:00,2020-11-28 20:32:27-07:00,2.0,15.16,15.16
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 20:34:27-07:00,2020-11-28 20:38:27-07:00,4.0,16.53,16.32
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 21:36:28-07:00,2020-11-28 21:38:28-07:00,2.0,15.4,15.4
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 21:42:27-07:00,2020-11-28 21:44:27-07:00,2.0,15.18,15.18
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 22:04:27-07:00,2020-11-28 22:08:27-07:00,4.0,16.65,15.884999999999998
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 22:14:27-07:00,2020-11-28 22:28:27-07:00,14.0,16.79,15.928571428571429
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 22:30:27-07:00,2020-11-28 23:12:27-07:00,42.0,79.88,27.756666666666668
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 23:18:27-07:00,2020-11-28 23:20:27-07:00,2.0,17.05,17.05
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 23:24:27-07:00,2020-11-28 23:26:27-07:00,2.0,15.67,15.67
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 23:30:27-07:00,2020-11-28 23:32:27-07:00,2.0,15.98,15.98
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 23:36:27-07:00,2020-11-28 23:40:27-07:00,4.0,15.6,15.405000000000001
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 23:42:27-07:00,2020-11-28 23:44:27-07:00,2.0,15.5,15.5
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 23:46:27-07:00,2020-11-28 23:48:27-07:00,2.0,16.56,16.56
2020-11-28,2020-11-28 00:00:00-07:00,10.0,15.0,2020-11-28 23:54:28-07:00,2020-11-28 23:56:28-07:00,2.0,15.17,15.17
2020-11-29,2020-11-29 00:00:00-07:00,13.87088888888889,20.806333333333335,2020-11-29 04:04:28-07:00,2020-11-29 04:14:27-07:00,9.983333333333333,48.21,32.086
2020-11-29,2020-11-29 00:00:00-07:00,13.87088888888889,20.806333333333335,2020-11-29 04:46:28-07:00,2020-11-29 04:52:27-07:00,5.983333333333333,23.6,22.23333333333333
2020-11-29,2020-11-29 00:00:00-07:00,13.87088888888889,20.806333333333335,2020-11-29 04:56:28-07:00,2020-11-29 05:08:28-07:00,12.0,24.39,22.478333333333335
2020-11-29,2020-11-29 00:00:00-07:00,13.87088888888889,20.806333333333335,2020-11-29 06:24:28-07:00,2020-11-29 06:32:28-07:00,8.0,149.12,85.4025
2020-11-29,2020-11-29 00:00:00-07:00,13.87088888888889,20.806333333333335,2020-11-29 17:42:28-07:00,2020-11-29 17:52:28-07:00,10.0,26.77,24.696
2020-11-29,2020-11-29 00:00:00-07:00,13.87088888888889,20.806333333333335,2020-11-29 18:04:28-07:00,2020-11-29 18:06:28-07:00,2.0,23.29,23.29
2020-11-29,2020-11-29 00:00:00-07:00,13.87088888888889,20.806333333333335,2020-11-29 18:48:28-07:00,2020-11-29 18:52:28-07:00,4.0,22.72,22.265
2020-11-29,2020-11-29 00:00:00-07:00,13.87088888888889,20.806333333333335,2020-11-29 21:06:28-07:00,2020-11-29 21:08:28-07:00,2.0,21.28,21.28
2020-11-29,2020-11-29 00:00:00-07:00,13.87088888888889,20.806333333333335,2020-11-29 21:24:28-07:00,2020-11-29 21:30:28-07:00,6.0,22.95,22.276666666666667
2020-11-29,2020-11-29 00:00:00-07:00,13.87088888888889,20.806333333333335,2020-11-29 23:16:28-07:00,2020-11-29 23:26:28-07:00,10.0,42.36,33.2
2020-11-29,2020-11-29 00:00:00-07:00,13.87088888888889,20.806333333333335,2020-11-29 23:40:28-07:00,2020-11-29 23:42:28-07:00,2.0,21.43,21.43
2020-11-30,2020-11-30 00:00:00-07:00,13.117777777777778,19.67666666666667,2020-11-30 03:18:28-07:00,2020-11-30 03:36:28-07:00,18.0,71.96,38.29222222222222
2020-11-30,2020-11-30 00:00:00-07:00,13.117777777777778,19.67666666666667,2020-11-30 03:38:28-07:00,2020-11-30 03:40:28-07:00,2.0,20.29,20.29
2020-11-30,2020-11-30 00:00:00-07:00,13.117777777777778,19.67666666666667,2020-11-30 03:54:28-07:00,2020-11-30 03:56:28-07:00,2.0,20.14,20.14
2020-11-30,2020-11-30 00:00:00-07:00,13.117777777777778,19.67666666666667,2020-11-30 19:50:28-07:00,2020-11-30 19:52:28-07:00,2.0,29.62,29.62
2020-11-30,2020-11-30 00:00:00-07:00,13.117777777777778,19.67666666666667,2020-11-30 21:16:29-07:00,2020-11-30 21:18:29-07:00,2.0,28.95,28.95
2020-11-30,2020-11-30 00:00:00-07:00,13.117777777777778,19.67666666666667,2020-11-30 21:40:29-07:00,2020-11-30 21:42:29-07:00,2.0,26.96,26.96
2020-11-30,2020-11-30 00:00:00-07:00,13.117777777777778,19.67666666666667,2020-11-30 22:06:29-07:00,2020-11-30 22:08:29-07:00,2.0,39.19,39.19
2020-12-01,2020-12-01 00:00:00-07:00,10.0,15.0,2020-12-01 09:02:29-07:00,2020-12-01 09:04:29-07:00,2.0,15.45,15.45
2020-12-01,2020-12-01 00:00:00-07:00,10.0,15.0,2020-12-01 09:06:29-07:00,2020-12-01 09:34:29-07:00,28.0,42.86,25.595
2020-12-01,2020-12-01 00:00:00-07:00,10.0,15.0,2020-12-01 21:36:29-07:00,2020-12-01 21:52:29-07:00,16.0,169.57,78.13499999999999
2020-12-02,2020-12-02 00:00:00-07:00,10.0,15.0,2020-12-02 06:28:29-07:00,2020-12-02 06:32:29-07:00,4.0,21.77,18.54
2020-12-02,2020-12-02 00:00:00-07:00,10.0,15.0,2020-12-02 07:28:29-07:00,2020-12-02 07:30:29-07:00,2.0,17.95,17.95
2020-12-02,2020-12-02 00:00:00-07:00,10.0,15.0,2020-12-02 07:32:29-07:00,2020-12-02 07:44:29-07:00,12.0,19.22,17.485
2020-12-02,2020-12-02 00:00:00-07:00,10.0,15.0,2020-12-02 09:06:29-07:00,2020-12-02 09:32:29-07:00,26.0,30.03,20.443076923076926
2020-12-02,2020-12-02 00:00:00-07:00,10.0,15.0,2020-12-02 10:20:29-07:00,2020-12-02 10:22:29-07:00,2.0,15.2,15.2
2020-12-02,2020-12-02 00:00:00-07:00,10.0,15.0,2020-12-02 10:32:29-07:00,2020-12-02 10:36:29-07:00,4.0,15.52,15.43
2020-12-02,2020-12-02 00:00:00-07:00,10.0,15.0,2020-12-02 17:18:30-07:00,2020-12-02 17:20:30-07:00,2.0,18.77,18.77
2020-12-02,2020-12-02 00:00:00-07:00,10.0,15.0,2020-12-02 19:44:30-07:00,2020-12-02 20:00:30-07:00,16.0,23.59,19.35125
2020-12-02,2020-12-02 00:00:00-07:00,10.0,15.0,2020-12-02 20:38:30-07:00,2020-12-02 20:44:30-07:00,6.0,23.35,21.006666666666668
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 10:52:30-07:00,2020-12-03 10:54:30-07:00,2.0,15.54,15.54
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 11:02:30-07:00,2020-12-03 11:14:30-07:00,12.0,17.53,16.521666666666665
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 11:16:30-07:00,2020-12-03 11:18:30-07:00,2.0,15.44,15.44
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 11:20:30-07:00,2020-12-03 11:24:30-07:00,4.0,16.12,16.060000000000002
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 11:28:30-07:00,2020-12-03 11:40:30-07:00,12.0,15.98,15.63
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 11:42:30-07:00,2020-12-03 11:48:30-07:00,6.0,15.86,15.35
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 11:50:30-07:00,2020-12-03 11:52:30-07:00,2.0,15.54,15.54
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 11:54:30-07:00,2020-12-03 12:02:30-07:00,8.0,17.05,16.0325
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 12:24:30-07:00,2020-12-03 12:28:30-07:00,4.0,15.46,15.385000000000002
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 12:34:30-07:00,2020-12-03 12:36:30-07:00,2.0,16.11,16.11
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 12:40:30-07:00,2020-12-03 12:48:30-07:00,8.0,15.33,15.145
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 12:54:30-07:00,2020-12-03 12:58:30-07:00,4.0,16.57,16.07
2020-12-03,2020-12-03 00:00:00-07:00,10.0,15.0,2020-12-03 13:00:30-07:00,2020-12-04 00:00:30-07:00,660.0,63.17,33.544090909090905
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 03:20:31-07:00,2020-12-05 03:22:31-07:00,2.0,24.07,24.07
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 03:26:31-07:00,2020-12-05 04:10:31-07:00,44.0,69.88,39.12136363636364
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 07:34:31-07:00,2020-12-05 07:40:31-07:00,6.0,30.0,27.373333333333335
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 07:44:32-07:00,2020-12-05 07:48:31-07:00,3.9833333333333334,26.02,25.869999999999997
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 07:50:31-07:00,2020-12-05 07:58:31-07:00,8.0,59.09,40.397499999999994
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 10:24:31-07:00,2020-12-05 10:26:31-07:00,2.0,22.1,22.1
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 10:48:31-07:00,2020-12-05 10:54:33-07:00,6.033333333333333,23.8,22.97
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 10:56:31-07:00,2020-12-05 10:58:31-07:00,2.0,22.84,22.84
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 11:36:31-07:00,2020-12-05 12:28:31-07:00,52.0,27.16,24.519230769230774
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 12:30:31-07:00,2020-12-05 12:38:31-07:00,8.0,24.89,24.095000000000002
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 12:44:31-07:00,2020-12-05 12:50:31-07:00,6.0,24.56,23.83
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 12:52:31-07:00,2020-12-05 12:54:31-07:00,2.0,23.33,23.33
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 12:56:31-07:00,2020-12-05 12:58:31-07:00,2.0,22.05,22.05
2020-12-05,2020-12-05 00:00:00-07:00,14.634555555555554,21.951833333333333,2020-12-05 13:00:31-07:00,2020-12-06 00:00:31-07:00,660.0,53.8,37.21775757575758
2020-12-06,2020-12-06 00:00:00-07:00,32.49177777777778,48.73766666666667,2020-12-06 19:42:32-07:00,2020-12-06 19:44:32-07:00,2.0,85.71,85.71
2020-12-06,2020-12-06 00:00:00-07:00,32.49177777777778,48.73766666666667,2020-12-06 21:14:32-07:00,2020-12-06 21:18:32-07:00,4.0,182.09,116.295
2020-12-08,2020-12-08 00:00:00-07:00,10.0,15.0,2020-12-08 17:28:33-07:00,2020-12-08 17:34:33-07:00,6.0,25.72,20.203333333333333
2020-12-08,2020-12-08 00:00:00-07:00,10.0,15.0,2020-12-08 17:40:33-07:00,2020-12-08 17:42:33-07:00,2.0,17.65,17.65
2020-12-08,2020-12-08 00:00:00-07:00,10.0,15.0,2020-12-08 18:06:33-07:00,2020-12-08 18:08:33-07:00,2.0,15.5,15.5
2020-12-08,2020-12-08 00:00:00-07:00,10.0,15.0,2020-12-08 23:56:33-07:00,2020-12-09 00:00:33-07:00,4.0,153.43,98.82000000000001
2020-12-09,2020-12-09 00:00:00-07:00,10.0,15.0,2020-12-09 00:00:33-07:00,2020-12-09 00:08:33-07:00,8.0,190.61,83.47
2020-12-09,2020-12-09 00:00:00-07:00,10.0,15.0,2020-12-09 07:46:33-07:00,2020-12-09 07:54:33-07:00,8.0,25.52,18.7725
2020-12-09,2020-12-09 00:00:00-07:00,10.0,15.0,2020-12-09 08:14:33-07:00,2020-12-09 08:44:33-07:00,30.0,23.5,16.150666666666666
2020-12-09,2020-12-09 00:00:00-07:00,10.0,15.0,2020-12-09 10:30:33-07:00,2020-12-10 00:00:34-07:00,810.0166666666667,68.54,24.619801488833744
2020-12-10,2020-12-10 00:00:00-07:00,10.525617977528091,15.788426966292135,2020-12-10 00:00:34-07:00,2020-12-10 00:42:34-07:00,42.0,21.43,17.632380952380952
2020-12-10,2020-12-10 00:00:00-07:00,10.525617977528091,15.788426966292135,2020-12-10 10:16:34-07:00,2020-12-10 10:50:34-07:00,34.0,19.34,17.064117647058822
2020-12-10,2020-12-10 00:00:00-07:00,10.525617977528091,15.788426966292135,2020-12-10 10:58:34-07:00,2020-12-10 11:00:34-07:00,2.0,15.91,15.91
2020-12-10,2020-12-10 00:00:00-07:00,10.525617977528091,15.788426966292135,2020-12-10 11:38:34-07:00,2020-12-10 11:40:34-07:00,2.0,16.17,16.17
2020-12-10,2020-12-10 00:00:00-07:00,10.525617977528091,15.788426966292135,2020-12-10 18:36:34-07:00,2020-12-10 18:42:34-07:00,6.0,32.42,25.28
2020-12-10,2020-12-10 00:00:00-07:00,10.525617977528091,15.788426966292135,2020-12-10 20:26:34-07:00,2020-12-10 20:28:34-07:00,2.0,16.35,16.35
2020-12-10,2020-12-10 00:00:00-07:00,10.525617977528091,15.788426966292135,2020-12-10 21:10:34-07:00,2020-12-10 21:26:34-07:00,16.0,28.7,19.8025
2020-12-10,2020-12-10 00:00:00-07:00,10.525617977528091,15.788426966292135,2020-12-10 22:32:34-07:00,2020-12-10 22:40:34-07:00,8.0,62.16,43.315
2020-12-11,2020-12-11 00:00:00-07:00,10.0,15.0,2020-12-11 09:14:34-07:00,2020-12-11 09:34:34-07:00,20.0,65.11,40.589
2020-12-11,2020-12-11 00:00:00-07:00,10.0,15.0,2020-12-11 10:22:34-07:00,2020-12-11 10:26:35-07:00,4.016666666666667,98.17,79.595
2020-12-11,2020-12-11 00:00:00-07:00,10.0,15.0,2020-12-11 18:28:35-07:00,2020-12-11 18:30:35-07:00,2.0,16.88,16.88
2020-12-11,2020-12-11 00:00:00-07:00,10.0,15.0,2020-12-11 18:32:35-07:00,2020-12-11 18:34:35-07:00,2.0,17.12,17.12
2020-12-11,2020-12-11 00:00:00-07:00,10.0,15.0,2020-12-11 19:50:35-07:00,2020-12-11 20:08:34-07:00,17.983333333333334,74.09,42.629999999999995
2020-12-11,2020-12-11 00:00:00-07:00,10.0,15.0,2020-12-11 20:16:35-07:00,2020-12-11 20:18:35-07:00,2.0,18.2,18.2
2020-12-11,2020-12-11 00:00:00-07:00,10.0,15.0,2020-12-11 20:22:35-07:00,2020-12-11 20:28:35-07:00,6.0,19.93,18.169999999999998
2020-12-11,2020-12-11 00:00:00-07:00,10.0,15.0,2020-12-11 23:58:35-07:00,2020-12-12 00:00:35-07:00,2.0,28.05,28.05
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 00:00:35-07:00,2020-12-12 00:06:35-07:00,6.0,39.8,30.99333333333333
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 05:22:35-07:00,2020-12-12 05:24:35-07:00,2.0,19.0,19.0
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 06:16:35-07:00,2020-12-12 07:16:35-07:00,60.0,29.42,21.487999999999996
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 09:06:39-07:00,2020-12-12 09:30:35-07:00,23.933333333333334,56.0,32.83083333333334
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 12:36:35-07:00,2020-12-12 12:48:35-07:00,12.0,49.35,23.935000000000002
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 15:56:35-07:00,2020-12-12 15:58:35-07:00,2.0,20.3,20.3
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 17:54:35-07:00,2020-12-12 17:56:35-07:00,2.0,19.52,19.52
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 18:40:35-07:00,2020-12-12 18:42:35-07:00,2.0,19.07,19.07
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 20:08:36-07:00,2020-12-12 20:12:35-07:00,3.9833333333333334,25.25,22.564999999999998
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 20:22:35-07:00,2020-12-12 20:24:35-07:00,2.0,19.55,19.55
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 20:44:35-07:00,2020-12-12 20:46:35-07:00,2.0,22.67,22.67
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 22:58:35-07:00,2020-12-12 23:10:35-07:00,12.0,80.91,45.156666666666666
2020-12-12,2020-12-12 00:00:00-07:00,12.396333333333335,18.594500000000004,2020-12-12 23:30:35-07:00,2020-12-12 23:34:35-07:00,4.0,19.94,19.33
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 00:58:35-07:00,2020-12-13 01:02:35-07:00,4.0,33.05,29.009999999999998
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 04:46:35-07:00,2020-12-13 04:50:35-07:00,4.0,15.59,15.44
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 04:54:35-07:00,2020-12-13 04:56:35-07:00,2.0,15.14,15.14
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 05:10:35-07:00,2020-12-13 05:12:35-07:00,2.0,15.37,15.37
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 05:18:35-07:00,2020-12-13 07:36:35-07:00,138.0,23.88,19.480724637681156
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 08:34:35-07:00,2020-12-13 08:38:35-07:00,4.0,15.34,15.27
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 08:40:35-07:00,2020-12-13 08:42:35-07:00,2.0,15.58,15.58
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 08:48:35-07:00,2020-12-13 08:50:35-07:00,2.0,15.62,15.62
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 08:54:35-07:00,2020-12-13 09:08:35-07:00,14.0,18.05,16.762857142857143
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 10:42:35-07:00,2020-12-13 11:00:35-07:00,18.0,42.02,30.061111111111114
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 15:10:36-07:00,2020-12-13 15:12:36-07:00,2.0,15.34,15.34
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 21:50:36-07:00,2020-12-13 21:52:36-07:00,2.0,16.33,16.33
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 21:56:36-07:00,2020-12-13 22:00:36-07:00,4.0,18.97,17.09
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 22:36:36-07:00,2020-12-13 22:38:36-07:00,2.0,20.13,20.13
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 22:40:36-07:00,2020-12-13 22:42:36-07:00,2.0,15.48,15.48
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 22:52:36-07:00,2020-12-13 22:54:36-07:00,2.0,15.61,15.61
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 23:14:36-07:00,2020-12-13 23:18:36-07:00,4.0,15.93,15.555
2020-12-13,2020-12-13 00:00:00-07:00,10.0,15.0,2020-12-13 23:20:36-07:00,2020-12-13 23:22:36-07:00,2.0,19.07,19.07
2020-12-14,2020-12-14 00:00:00-07:00,10.0,15.0,2020-12-14 09:34:36-07:00,2020-12-14 09:38:36-07:00,4.0,18.71,16.92
2020-12-14,2020-12-14 00:00:00-07:00,10.0,15.0,2020-12-14 18:12:36-07:00,2020-12-14 18:22:36-07:00,10.0,98.59,68.124
2020-12-14,2020-12-14 00:00:00-07:00,10.0,15.0,2020-12-14 20:38:36-07:00,2020-12-14 20:44:36-07:00,6.0,19.96,17.486666666666668
2020-12-14,2020-12-14 00:00:00-07:00,10.0,15.0,2020-12-14 20:48:36-07:00,2020-12-14 20:56:36-07:00,8.0,18.76,17.6675
2020-12-14,2020-12-14 00:00:00-07:00,10.0,15.0,2020-12-14 23:24:37-07:00,2020-12-14 23:26:37-07:00,2.0,31.44,31.44
2020-12-15,2020-12-15 00:00:00-07:00,10.0,15.0,2020-12-15 04:02:36-07:00,2020-12-15 04:16:36-07:00,14.0,21.28,18.265714285714285
2020-12-15,2020-12-15 00:00:00-07:00,10.0,15.0,2020-12-15 06:18:36-07:00,2020-12-15 06:32:36-07:00,14.0,66.02,43.03428571428571
2020-12-15,2020-12-15 00:00:00-07:00,10.0,15.0,2020-12-15 08:00:36-07:00,2020-12-15 08:04:37-07:00,4.016666666666667,21.25,20.555
2020-12-15,2020-12-15 00:00:00-07:00,10.0,15.0,2020-12-15 08:08:36-07:00,2020-12-15 08:10:36-07:00,2.0,16.04,16.04
2020-12-15,2020-12-15 00:00:00-07:00,10.0,15.0,2020-12-15 11:20:37-07:00,2020-12-15 11:24:37-07:00,4.0,16.47,16.28
2020-12-15,2020-12-15 00:00:00-07:00,10.0,15.0,2020-12-15 17:20:37-07:00,2020-12-15 17:24:37-07:00,4.0,21.14,18.105
2020-12-15,2020-12-15 00:00:00-07:00,10.0,15.0,2020-12-15 17:26:37-07:00,2020-12-15 17:42:37-07:00,16.0,43.35,30.186249999999998
2020-12-15,2020-12-15 00:00:00-07:00,10.0,15.0,2020-12-15 18:30:37-07:00,2020-12-15 18:32:37-07:00,2.0,16.4,16.4
2020-12-15,2020-12-15 00:00:00-07:00,10.0,15.0,2020-12-15 19:08:37-07:00,2020-12-15 19:12:37-07:00,4.0,17.95,17.525
2020-12-15,2020-12-15 00:00:00-07:00,10.0,15.0,2020-12-15 19:20:37-07:00,2020-12-15 19:28:37-07:00,8.0,39.24,29.622500000000002
